StromnetzTyp,Spannung,LeitungTyp,Laenge,Datum
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-16
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-16
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-16
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-16
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-16
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-16
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-16
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-16
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-16
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-16
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-16
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-16
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-16
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-17
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-17
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-17
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-17
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-17
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-17
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-17
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-17
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-17
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-17
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-17
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-17
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-17
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-17
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-17
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-17
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-17
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-17
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-18
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-18
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-18
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-18
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-18
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-18
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-18
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-18
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-18
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-18
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-18
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-18
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-18
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-18
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-18
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-18
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-18
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-18
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-19
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-19
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-19
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-19
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-19
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-19
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-19
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-19
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-19
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-19
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-19
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-19
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-19
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-19
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-19
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-19
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-19
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-19
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-20
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-20
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-20
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-20
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-20
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-20
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-20
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-20
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-20
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-20
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-20
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-20
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-20
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-20
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-20
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-20
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-20
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-20
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-21
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-21
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-21
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-21
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-21
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-21
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-21
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-21
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-21
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-21
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-21
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-21
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-21
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-21
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-21
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-21
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-21
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-21
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-22
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-22
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-22
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-22
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-22
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-22
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-22
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-22
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-22
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-22
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-22
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-22
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-22
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-22
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-22
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-22
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-22
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-22
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-23
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-23
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-23
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-23
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-23
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-23
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-23
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-23
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-23
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-23
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-23
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-23
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-23
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-23
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-23
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-23
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-23
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-23
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-24
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-24
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-24
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-24
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-24
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-24
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-24
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-24
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-24
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-24
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-24
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-24
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-24
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-24
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-24
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-24
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-24
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-24
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-25
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-25
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-25
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-25
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-25
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-25
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-25
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-25
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-25
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-25
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-25
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-25
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-25
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-25
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-25
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-25
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-25
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-25
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-26
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-26
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-26
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-26
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-26
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-26
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-26
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-26
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-26
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-26
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-26
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-26
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-26
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-26
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-26
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-26
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-26
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-26
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-27
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-27
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-27
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-27
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-27
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-27
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-27
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-27
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-27
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-27
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-27
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-27
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-27
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-27
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-27
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-27
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-27
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-27
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-28
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-28
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-28
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-28
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-28
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-28
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-28
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-28
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-28
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-28
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-28
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-28
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-28
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-28
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-28
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-28
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-28
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-28
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-29
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-29
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-29
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-29
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-29
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-29
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-29
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-29
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-29
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-29
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-29
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-29
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-29
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-29
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-29
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-29
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-29
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-29
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-30
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-30
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-30
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-30
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-30
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-30
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-30
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-30
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-30
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-30
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-30
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-30
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-30
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-30
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-30
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-30
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-30
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-30
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-07-31
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-07-31
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-07-31
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-07-31
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-07-31
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-07-31
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-07-31
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-07-31
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-07-31
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-07-31
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-07-31
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-07-31
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-07-31
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-07-31
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-07-31
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-07-31
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-07-31
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-07-31
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-08-01
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-08-01
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-08-01
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-08-01
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-08-01
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-08-01
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-08-01
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-08-01
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-08-01
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-08-01
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-08-01
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-08-01
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-08-01
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-08-01
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-08-01
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-08-01
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-08-01
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-08-01
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-08-02
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-08-02
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-08-02
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-08-02
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-08-02
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-08-02
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-08-02
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-08-02
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-08-02
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-08-02
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-08-02
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-08-02
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-08-02
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-08-02
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-08-02
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-08-02
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-08-02
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-08-02
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-08-03
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-08-03
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-08-03
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-08-03
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-08-03
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-08-03
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-08-03
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-08-03
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-08-03
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-08-03
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-08-03
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-08-03
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-08-03
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-08-03
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-08-03
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-08-03
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-08-03
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-08-03
Allgemeinstrom,Andere,Freileitung,3785600.2786656786,2023-08-04
Allgemeinstrom,Andere,Kabelleitung,22151.0018212132,2023-08-04
Allgemeinstrom,S110kV,Freileitung,1390137.1516970836,2023-08-04
Allgemeinstrom,S110kV,Kabelleitung,401893.06254661875,2023-08-04
Allgemeinstrom,S132kV,Freileitung,162461.9337364005,2023-08-04
Allgemeinstrom,S132kV,Kabelleitung,211047.58521078952,2023-08-04
Allgemeinstrom,S150kV,Freileitung,121248.67538363405,2023-08-04
Allgemeinstrom,S150kV,Kabelleitung,397030.40762871754,2023-08-04
Allgemeinstrom,S220kV,Freileitung,4832283.580801948,2023-08-04
Allgemeinstrom,S220kV,Kabelleitung,25013.209002894077,2023-08-04
Allgemeinstrom,S380kV,Freileitung,1893142.53327263,2023-08-04
Allgemeinstrom,S380kV,Kabelleitung,22044.578551257986,2023-08-04
Allgemeinstrom,S50kV,Freileitung,536914.074384285,2023-08-04
Allgemeinstrom,S50kV,Kabelleitung,767344.1405552067,2023-08-04
Allgemeinstrom,S60kV,Freileitung,10457.540317788076,2023-08-04
Allgemeinstrom,S60kV,Kabelleitung,35999.43641068028,2023-08-04
Allgemeinstrom,S65kV,Freileitung,294008.20155451045,2023-08-04
Allgemeinstrom,S65kV,Kabelleitung,70361.57829205212,2023-08-04
